Formato,Zona,Distrito,Suc SAP,Sucursal,Calle,Colonia,Municipio,Estado,Ciudad,CP,var_ventas,var_ov,var_ticket,month,latitud,longitud
Devlyn,Centro,Distrito 6,A828,GALERIAS URUAPAN, Blvd. Industrial,El Colorin Norte,Uruapan,Michoacán de Ocampo,Uruapan,60120,28.4,22.5,4.9,Febrero,19.4147269,-102.0522647
Devlyn,Noroeste,Distrito 5,B914,DELYN ZENTRALIA (COLIMA),3ER ANILLO PERIFERICO NORTE,Bugambilias,Colima,Colima,Colima,28017,19.8,-2.0,22.3,Febrero,19.2433991,-103.7280738
Devlyn,Sur,Distrito 4,A836,DEVLYN CHEDRAUI (TAPACHULA),4TA AV SUR PROLONG C LAS PALOMAS,Cantarranas,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,Chiapas,Tapachula de Córdova y Ordóñez,30797,-1.4,-4.6,3.3,Febrero,14.9042905,-92.2609265
Devlyn,Centro,Distrito 6,B008,LEON CENTRO II,05 DE MAYO,Centro,León,Guanajuato,León de los Aldama,37000,-27.9,-28.2,0.5,Febrero,21.121965,-101.6829766
Coppel,Centro,Distrito 5,A551,COPPEL CELAYA,12 DE OCTUBRE,Los Sauces,Celaya,Guanajuato,Celaya,38027,-42.8,87.5,-69.5,Febrero,20.533795125699353,-100.83526851726776
Sears,Noroeste,Distrito 3,B319,SEARS CENTRO (LA PAZ),16 DE SEPTIEMBRE,Zona Central,La Paz,Baja California Sur,La Paz,23000,171.0,90.0,42.6,Febrero,24.1619948,-110.3158532
Devlyn,Centro,Distrito 6,A823,LA PIEDAD CENTRO,25 DE JULIO,Centro,La Piedad,Michoacán de Ocampo,La Piedad de Cabadas,59300,14.1,-13.6,32.0,Febrero,20.3429949,-102.031124
Coppel,Sur,Distrito 3,A609,COPPEL CARDENAS CENTRO (TABASCO),ABRAHAM BANDALA,Cárdenas Centro,Cárdenas,Tabasco,Cárdenas,86500,-25.6,17.5,-36.6,Febrero,18.169369500000002,-93.70522924168885
Devlyn,Noreste,Distrito 2,A947,ADUANA I CENTRO (TAMPICO),ADUANA,Tampico Centro,Tampico,Tamaulipas,Tampico,89000,-13.5,-6.7,-7.2,Febrero,22.27010965,-97.89486735598555
Devlyn,Noreste,Distrito 5,A957,SALTILLO CENTRO,ALLENDE,Saltillo Centro,Saltillo,Coahuila de Zaragoza,Saltillo,25000,-6.4,-7.2,0.9,Febrero,25.4230425,-100.9927509
Devlyn,Sur,Distrito 6,A988,MEGA SORIANA (XALAPA),AUTOP ADOLFO RUIZA CORTINEZ,Progreso Macuiltepetl,Xalapa,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,91130,13.1,39.1,-18.7,Febrero,19.5408338,-96.9146374
Devlyn,Metropolitana,Distrito 4,A762,GALERIAS CUERNAVACA,AUTOP MEXICO CUERNAVACA KM 87.850,Ricardo Flores Magón,Cuernavaca,Morelos,Cuernavaca,62370,-1.2,-1.8,0.6,Febrero,18.93313205,-99.25995794657074
Devlyn,Metropolitana,Distrito 4,B630,AVERANDA,AUTOP MEXICO- ACAPULCO KM 73+573,Ricardo Flores Magón,Cuernavaca,Morelos,Cuernavaca,62370,-17.0,-11.4,-6.3,Febrero,18.93313205,-99.25995794657074
Sears,Metropolitana,Distrito 4,B857,SEARS AVERANDA,AUTOP MEXICO- ACAPULCOKM 8750,Flores Magón 2a Fracción,Cuernavaca,Morelos,Cuernavaca,62373,-0.3,15.2,-13.4,Febrero,18.93313205,-99.25995794657074
Devlyn,Centro,Distrito 4,B872,EXPLANADA PACHUCA,AUTOP MEXICO-PACHUCA,Privada Santa Prisca,Pachuca de Soto,Hidalgo,Pachuca de Soto,42083,12.0,11.9,0.1,Febrero,20.10451,-98.78892237167076
Devlyn,Centro,Distrito 2,A902,LUNA PARC,AV 1 DE MAYO,Elite Plaza,Cuautitlán Izcalli,Estado de México,Cuautitlán Izcalli,54700,20.2,4.2,15.4,Febrero,19.6531356,-99.2145002
Sears,Centro,Distrito 2,B750,SEARS CUAUTITLAN 1o MAYO,AV 1 DE MAYO,Elite Plaza,Cuautitlán Izcalli,Estado de México,Cuautitlán Izcalli,54700,14.6,-13.9,33.1,Febrero,19.6531356,-99.2145002
Devlyn,Sur,Distrito 4,B613,COMITAN CENTRO,AV 4 A NORTE PONIENTE,Candelaria,Comitán de Domínguez,Chiapas,Comitán de Domínguez,30060,-45.8,-5.7,-42.5,Febrero,16.2441097,-92.1348514
Devlyn,Metropolitana,Distrito 1,B019,DEVLYN CHEDRAUI NEZA,AV 4TA AVENIDA,Rey Nezahualcóyotl,Nezahualcóyotl,Estado de México,Ciudad Nezahualcóyotl,57809,-18.4,1.1,-19.2,Febrero,19.4079028,-99.0181547
Devlyn,Sur,Distrito 4,A894,PLAZA DEL SOL TUXTLA,AV 5 A NORTE PONIENTE,Santo Domingo,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29000,117.8,68.8,29.0,Febrero,16.753801,-93.115959
Devlyn,Centro,Distrito 4,A753,QUERETARO LIVERPOOL,AV 5 DE FEBRERO SUR,Los Virreyes,Querétaro,Querétaro,Santiago de Querétaro,76175,13.8,-1.0,15.0,Febrero,20.5922997,-100.3917424
Devlyn,Noreste,Distrito 2,A941,POZARICA CENTRO,AV 6 NORTE,Obrera,Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,93260,-27.5,-18.0,-11.5,Febrero,20.52686869324391,-97.46084978005017
Sears,Noroeste,Distrito 5,B266,SEARS CENTRO (GUADALAJARA),AV 16 DE SEPTIEMBRE,Guadalajara Centro,Guadalajara,Jalisco,Guadalajara,44100,10.3,-6.7,18.3,Febrero,20.67083,-103.3474
Coppel,Metropolitana,Distrito 5,A679,COPPEL 16 DE SEPTIEMBRE ZINACANTEPEC,AV 16 DE SEPTIEMBRE,San Miguel Zinacantepec,Zinacantepec,Estado de México,Tezoyuca,51350,16.9,19.7,-2.4,Febrero,19.5902244,-98.9079359
Devlyn,Sur,Distrito 6,A815,CORDOBA PLAZA CRISTAL,AV 21 AUTOPISTA CORDOBA ORIZABA,Córdoba Centro,Córdoba,Veracruz de Ignacio de la Llave,Córdoba,94500,19.8,-1.9,22.2,Febrero,18.8944704,-96.9352891
Devlyn,Noreste,Distrito 3,B042,SENDERO LINCOLN,AV ABRAHAM LINCOLN,Hacienda Santa Clara,Monterrey,Nuevo León,Monterrey,64346,26.9,-18.6,56.0,Febrero,25.6802019,-100.315258
Devlyn,Metropolitana,Distrito 3,A915,VIA ACOXPA,AV ACOXPA,Vergel de Coyoacán,Tlalpan,Ciudad de México,Ciudad de México,14340,-11.6,-14.9,3.8,Febrero,19.297564749328963,-99.13717496875807
Devlyn,Sur,Distrito 3,A837,DEVLYN CHEDRAUI CARRIZAL (VHSA),AV ADOLFO  RUIZ  CORTINES ,Las Giraldas,Centro,Tabasco,Villahermosa,86038,-26.2,6.7,-30.8,Febrero,17.9884657,-92.9366326
Devlyn,Noroeste,Distrito 5,B901,MID TOWN JALISCO DEVLYN,AV ADOLFO LOPEZ MATEOS,Italia Providencia,Guadalajara,Jalisco,Guadalajara,44648,1.0,-10.6,13.0,Febrero,20.68956665,-103.3773704
Coppel,Sur,Distrito 5,A656,COPPEL COSAMALOAPAN,AV ADOLFO RUIZ CORTINEZ,Cosamaloapan de Carpio Centro,Cosamaloapan de Carpio,Veracruz de Ignacio de la Llave,Cosamaloapan,95400,-35.3,-34.2,-1.5,Febrero,18.364414,-95.7965793
Devlyn,Centro,Distrito 1,A812,SAN MATEO,AV ALCANFORES,Jardines de San Mateo,Naucalpan de Juárez,Estado de México,Naucalpan de Juárez,53240,-11.6,-7.0,-4.9,Febrero,19.4788356,-99.2327986
Devlyn,Noreste,Distrito 3,A959,MTY. HIPERMART,AV ALEJANDRO DE RODAS,Las Cumbres,Monterrey,Nuevo León,Monterrey,64610,13.3,71.9,-34.1,Febrero,25.6802019,-100.315258
Devlyn,Noroeste,Distrito 2,B729,SENDERO CHIHUAHUA   ,AV ALEJANDRO DUMAS,Chihuahua 2000 I Etapa,Chihuahua,Chihuahua,Chihuahua,31136,8.0,4.8,3.1,Febrero,28.6368669,-106.076745
Devlyn,Metropolitana,Distrito 5,A963,TOLUCA CHEDRAUI,AV ALFREDO DEL MAZO,La Cruz Comalco,Toluca,Estado de México,Toluca de Lerdo,50010,4.4,7.2,-2.7,Febrero,19.292545,-99.6569007
Sears,Metropolitana,Distrito 4,B273,CUERNAVACA SEARS,AV ALTA TENSION Y RIO BALSAS,Lomas de Miraval,Cuernavaca,Morelos,Cuernavaca,62270,83.5,58.9,15.5,Febrero,18.93313205,-99.25995794657074
Devlyn,Sur,Distrito 2,A884,PASEO CANCUN,AV ANDRES QUINTANA ROO,Supermanzana 5 Centro,Benito Juárez,Quintana Roo,Cancún,77500,-3.1,-15.7,14.9,Febrero,21.1527467,-86.8425761
Devlyn,Centro,Distrito 3,A996,CHEDRAUI EL ANFORA,AV ANFORA,Azteca,Venustiano Carranza,Ciudad de México,Ciudad de México,15320,-14.6,-9.7,-5.5,Febrero,19.437922709751533,-99.11054639616883
Devlyn,Centro,Distrito 4,B629,PASEO QUERETARO,AV ANILLO VIAL FRAY JUNIPERO CERRA,Paseo San Junípero,Querétaro,Querétaro,Santiago de Querétaro,76146,37.2,38.5,-0.9,Febrero,20.5922997,-100.3917424
Devlyn,Noroeste,Distrito 4,A978,CULIACAN CENTRO,AV ANTONIO ROSALES,Centro,Culiacán,Sinaloa,Culiacán Rosales,80000,-3.7,-16.9,15.9,Febrero,24.7978965,-107.393395
Devlyn,Noroeste,Distrito 4,A834,MAZATLAN GRAN PLAZA,AV APOLO Y REFORMA,Jardines de la Alameda,Mazatlán,Sinaloa,Mazatlán,82123,-10.1,-1.7,-8.6,Febrero,23.2035785,-106.4208391
Devlyn,Centro,Distrito 5,A843,IRAPUATO PLAZA JACARANDAS,AV ARBOLEDAS,Morelos,Irapuato,Guanajuato,Irapuato,36520,-5.3,26.1,-24.9,Febrero,20.67197922854458,-101.37076355747992
Coppel,Centro,Distrito 5,A583,COPPEL JACARANDAS (IRAPUATO),AV ARBOLEDAS,San Pedro,Irapuato,Guanajuato,Irapuato,36520,-36.7,12.8,-43.9,Febrero,20.67197922854458,-101.37076355747992
Coppel,Sur,Distrito 6,A669,COPPEL ATENAS XALAPA,AV ATENAS,Revolución,Xalapa,Veracruz de Ignacio de la Llave,Xalapa-Enríquez,91100,1.0,-19.2,25.1,Febrero,19.565732655508736,-96.91285271208812
Devlyn,Centro,Distrito 1,A792,VALLE  DORADO,AV ATENAS,Valle Dorado,Tlalnepantla de Baz,Estado de México,Tlalnepantla de Baz,54020,-20.3,-34.4,21.5,Febrero,19.5506334877197,-99.2103815701916
Devlyn,Sur,Distrito 3,B438,CIUDAD DEL CARMEN SORIANA,"AV AVIACION, CARRETERA A PUERTO CARMEN",Ciudad del Carmen (Ciudad del Carmen),Carmen,Campeche,Ciudad del Carmen,24119,-21.2,-37.8,26.7,Febrero,18.651739,-91.81492
Devlyn,Noroeste,Distrito 5,A734,GUADALAJARA PLAZA PATRIA II,AV AVILA CAMACHO,Jacarandas,Zapopan,Jalisco,Zapopan,45160,11.5,7.9,3.3,Febrero,20.716622391958772,-103.38202393731157
Devlyn,Centro,Distrito 1,A998,PLAZA AZCAPOTZALCO,AV AZCAPOTZALCO,Centro de Azcapotzalco,Azcapotzalco,Ciudad de México,Ciudad de México,02000,17.8,-7.9,27.9,Febrero,19.4326296,-99.1331785
Devlyn,Noreste,Distrito 1,B035,PLAZA SENDERO SLP,AV BENITO JUAREZ,Estrella de Oriente,San Luis Potosí,San Luis Potosí,San Luis Potosí,78396,8.4,-3.0,11.7,Febrero,22.130738648695136,-100.92584426295893
Devlyn,Noreste,Distrito 1,A952,FRESNILLO ZACATECAS,AV BENITO JUAREZ,Fresnillo Centro,Fresnillo,Zacatecas,Fresnillo,99000,-16.0,-35.1,29.4,Febrero,23.1811278,-102.8729073
Coppel,Sur,Distrito 2,A686,COPPEL EL CARACOL COZUMEL,AV BENITO JUAREZ ENTRE AV 8 DE OCTUBRE Y 70 AV NORTE,Emiliano Zapata,Cozumel,Quintana Roo,Cozumel,77620,-24.7,-36.7,19.0,Febrero,20.4320599,-86.92069058377268
Devlyn,Metropolitana,Distrito 1,A775,CD JARDIN NEZA,AV BORDO DE XOCHIACA,Benito Juárez (La Aurora),Nezahualcóyotl,Estado de México,Ciudad Nezahualcóyotl,57000,-9.3,11.3,-18.5,Febrero,19.4079028,-99.0181547
Sears,Metropolitana,Distrito 1,B749,SEARS JARDIN BORDO XOCHIACA,AV BORDO DE XOCHIACA,Ciudad Jardín,Nezahualcóyotl,Estado de México,Ciudad Nezahualcóyotl,57205,8.0,18.9,-9.2,Febrero,19.4079028,-99.0181547
Devlyn,Noroeste,Distrito 3,A961,CD. OBREGON PLAZA TUTULI,AV CALIFORNIA,Urbanizable 2,Cajeme,Sonora,Ciudad Obregón,85000,8.6,-4.3,13.6,Febrero,27.4846619,-109.9337782
Devlyn,Metropolitana,Distrito 1,B053,GRAN PATIO TEXCOCO,AV CAMINO AL MOLINO DE LAS FLORES,Valle de Santa Cruz,Texcoco,Estado de México,Texcoco de Mora,56120,29.8,43.1,-9.3,Febrero,19.5144327,-98.8821254
Devlyn,Centro,Distrito 4,A754,LIVERPOOL PACHUCA,AV CAMINO REAL DE L APLATA,Media Luna,Pachuca de Soto,Hidalgo,Pachuca de Soto,42080,538.9,361.0,38.6,Febrero,20.10451,-98.78892237167076
Devlyn,Metropolitana,Distrito 3,A806,MIRAMONTES,AV CANAL DE MIRAMONTES,Avante,Coyoacán,Ciudad de México,Ciudad de México,04460,-19.0,-7.3,-12.6,Febrero,19.329256342196675,-99.13710973207961
Devlyn,Metropolitana,Distrito 1,A767,PARQUE TEZONTLE,AV CANAL DE TEZONTLE,Dr. Alfonso Ortiz Tirado,Iztapalapa,Ciudad de México,Ciudad de México,09020,0.3,0.3,-0.1,Febrero,19.381660844417873,-99.08142551712677
Devlyn,Metropolitana,Distrito 1,A802,PLAZA ORIENTE,AV CANAL DE TEZONTLE,Dr. Alfonso Ortiz Tirado,Iztapalapa,Ciudad de México,Ciudad de México,09020,8.5,10.0,-1.3,Febrero,19.381660844417873,-99.08142551712677
Devlyn,Metropolitana,Distrito 1,A773,PLAZA CENTRAL,AV CANAL RIO CHURUBUSCO,Central de Abasto,Iztapalapa,Ciudad de México,Ciudad de México,09040,2.1,-1.0,3.1,Febrero,19.4326296,-99.1331785
Devlyn,Centro,Distrito 2,A769,PLAZA ARAGON II,AV CARLOS HANK GONZALEZ,Jardines de Aragón,Ecatepec de Morelos,Estado de México,Ecatepec de Morelos,55140,26.6,-4.9,33.2,Febrero,19.516150783226898,-99.03602905207644
Devlyn,Centro,Distrito 4,A745,GALERIAS SAN JUAN DEL RIO,AV CARR PANAMERICANA,Centro,San Juan del Río,Querétaro,San Juan del Rio,76800,-14.7,-24.2,12.6,Febrero,20.387046249999997,-100.01196274827622
Coppel,Metropolitana,Distrito 5,A684,COPPEL SANTIAGO TIANGUISTENGO,AV CATARINO GONZALEZ,Guadalupe Rhon de Hank,Tianguistenco,Estado de México,Tezoyuca,52600,-1.4,7.5,-8.2,Febrero,19.5902244,-98.9079359
Devlyn,Sur,Distrito 4,A841,AV.CENTRAL CENTRO (TUXTLA),AV CENTRAL PTE,Santo Domingo,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29000,2.6,2.2,0.4,Febrero,16.753801,-93.115959
Devlyn,Sur,Distrito 6,A785,PLAZA VALLE ORIZABA,AV CIRCUMBALACION,Lago del Ángel Residencial,Orizaba,Veracruz de Ignacio de la Llave,Orizaba,94330,-12.2,-10.3,-2.1,Febrero,18.8497366,-97.1060062
Devlyn,Noroeste,Distrito 5,A857,GRAN TERRAZA OBLATOS,AV CIRCUNVALACION,Oblatos,Guadalajara,Jalisco,Guadalajara,44700,-6.0,25.0,-24.8,Febrero,20.691489722809184,-103.30897729526724
Devlyn,Centro,Distrito 3,A765,PARQUE LINDAVISTA,AV COLECTORES 13,Magdalena de las Salinas,Gustavo A. Madero,Ciudad de México,Ciudad de México,07760,-28.5,-10.7,-19.9,Febrero,19.4326296,-99.1331785
Devlyn,Centro,Distrito 3,B443,PARQUE LINDAVISTA II,AV COLECTORES 13,Magdalena de las Salinas,Gustavo A. Madero,Ciudad de México,Ciudad de México,07760,-13.6,39.8,-38.2,Febrero,19.4326296,-99.1331785
Devlyn,Noroeste,Distrito 2,B052,PARRAL CENTRO,AV COLEGIO,Hidalgo del Parral Centro,Hidalgo del Parral,Chihuahua,Hidalgo del Parral,33800,6.0,6.3,-0.3,Febrero,27.11538475,-105.76428799772901
Devlyn,Noreste,Distrito 3,A903,SENDERO APODACA,AV CONCORDIA,Los Ébanos,Apodaca,Nuevo León,Ciudad Apodaca,66612,4.2,20.0,-13.2,Febrero,25.7816542,-100.1887501
Devlyn,Noroeste,Distrito 1,A962,CONSTITUCION CENTRO TIJUANA,AV CONSTITUCION,Zona Centro,Tijuana,Baja California,Tijuana,22000,12.6,-2.2,15.2,Febrero,32.52651505071543,-117.03753519356427
Devlyn,Noreste,Distrito 4,B175,SENDERO MATAMOROS,AV CONSTITUYENTES,Santa Cruz,Matamoros,Tamaulipas,Heroica Matamoros,87315,55.6,39.7,11.3,Febrero,25.8810158,-97.5064866
Devlyn,Centro,Distrito 4,B764,PUNTO LA VICTORIA,AV CONSTITUYENTES ORIENTE,Observatorio,Querétaro,Querétaro,Santiago de Querétaro,76040,-6.1,-10.9,5.4,Febrero,20.586663147715093,-100.37819126715699
Devlyn,Sur,Distrito 3,A735,ZENTRALIA CD DEL CARMEN,AV CORREGIDORA,FOVISSSTE,Carmen,Campeche,Ciudad del Carmen,24199,-18.9,-19.0,0.2,Febrero,18.651739,-91.81492
Coppel,Sur,Distrito 3,A572,COPPEL AVIACION (CD DEL CARMEN),AV CORREGIDORA S/N,Ciudad del Carmen (Ciudad del Carmen),Carmen,Campeche,Ciudad del Carmen,24119,-74.3,-46.9,-51.7,Febrero,18.65524757351413,-91.81062898280072
Devlyn,Centro,Distrito 3,B737,PARQUE DELTA III,AV CUAHUTEMOC,Narvarte Poniente,Benito Juárez,Ciudad de México,Ciudad de México,03020,39.4,29.6,7.6,Febrero,19.4326296,-99.1331785
Devlyn,Centro,Distrito 3,A880,DELTA CUAUHTEMOC,AV CUAUHTEMOC,Piedad Narvarte,Benito Juárez,Ciudad de México,Ciudad de México,03000,-15.0,8.9,-22.0,Febrero,19.402859699632184,-99.1555599092747
Devlyn,Noroeste,Distrito 4,A747,GALERIAS MAZATLAN,AV DE LA MARINA,Puerta al Mar,Mazatlán,Sinaloa,Mazatlán,82103,12.3,-0.9,13.4,Febrero,23.2035785,-106.4208391
Devlyn,Noroeste,Distrito 2,A873,CD JUAREZ CC LAS TORRES,AV DE LAS TORRES,Cerradas San Mateo,Juárez,Chihuahua,Juárez,32575,-3.0,-13.6,12.3,Febrero,31.7372575,-106.485655
Devlyn,Noroeste,Distrito 5,B431,TEPIC SORIANA LA CIGARRERA,AV DE LOS INSURGENTES,Los Llanitos,Tepic,Nayarit,Tepic,63170,-8.2,31.7,-30.3,Febrero,21.492513178967076,-104.88075987457665
Sears,Noroeste,Distrito 4,B312,SEARS MAZATLAN,AV DEL DELFIN,Mar de Cortes,Mazatlán,Sinaloa,Mazatlán,82130,-7.4,-32.9,38.0,Febrero,23.2035785,-106.4208391
Devlyn,Metropolitana,Distrito 3,B056,GRAN SUR I,AV DEL IMAN,Pedregal de Carrasco,Coyoacán,Ciudad de México,Ciudad de México,04700,-11.9,-8.7,-3.6,Febrero,19.308504051863327,-99.17852733059536
Devlyn,Centro,Distrito 3,B897,ENCUENTRO OCEANIA,AV DEL PEÑON,Moctezuma 2a Sección,Venustiano Carranza,Ciudad de México,Ciudad de México,15530,3.7,12.2,-7.5,Febrero,19.439856952393658,-99.09081495175084
Devlyn,Centro,Distrito 1,A728,EL ROSARIO TOWN CENTER,AV DEL ROSARIO,El Rosario,Azcapotzalco,Ciudad de México,Ciudad de México,02100,0.1,-42.1,73.0,Febrero,19.498227737567177,-99.19343631924272
Coppel,Sur,Distrito 4,A607,COPPEL SAN CRISTOBAL DE LAS CASAS,AV DIAGONAL HERMANOS PANIAGUA,San Ramón,San Cristóbal de las Casas,Chiapas,San Cristóbal de las Casas,29240,11.5,0.0,11.5,Febrero,16.735377,-92.63873
Devlyn,Sur,Distrito 4,A881,PLAZA SAN CRISTÓBAL,AV DIAGONAL HERMANOS PANIAGUA,San Ramón,San Cristóbal de las Casas,Chiapas,San Cristóbal de las Casas,29240,-21.8,-34.2,18.8,Febrero,16.735377,-92.63873
Devlyn,Centro,Distrito 2,A807,IZCALLI PLAZA FIESTA,AV DOCTOR JIMENEZ CANTU,Generalísimo José María Morelos Y Pavón Sección Sur,Cuautitlán Izcalli,Estado de México,Cuautitlán Izcalli,54750,15.3,-13.2,32.8,Febrero,19.6531356,-99.2145002
Devlyn,Centro,Distrito 1,B007,PATIO CLAVERIA,AV EGIPTO,Clavería,Azcapotzalco,Ciudad de México,Ciudad de México,02080,-3.4,5.8,-8.6,Febrero,19.463826766448815,-99.1837138090899
Devlyn,Centro,Distrito 3,A895,FORUM BUENAVISTA,AV EJE 1 NORTE MOSQUETA,Buenavista,Cuauhtémoc,Ciudad de México,Ciudad de México,06350,-32.6,10.8,-39.2,Febrero,19.4326296,-99.1331785
Devlyn,Noreste,Distrito 2,B743,ALTAMA TAMPICO,AV EJERCITO MEXICANO,Primavera,Tampico,Tamaulipas,Tampico,89130,-18.0,-17.3,-1.0,Febrero,22.27010965,-97.89486735598555
Sears,Noreste,Distrito 2,B786,SEARS ALTAMA TAMPICO,AV EJERCITO MEXICANO,Primavera,Tampico,Tamaulipas,Tampico,89130,-4.5,-15.1,12.5,Febrero,22.27010965,-97.89486735598555
Devlyn,Noreste,Distrito 2,B413,TAMPICO SORIANA EJERCITO,AV EJERCITO MEXICANO,Tampico,Tampico,Tamaulipas,Tampico,89137,15.1,5.1,9.5,Febrero,22.2505922300892,-97.86358479810323
